,town_code,agas_code,town,date,year,style_code,under_60,over_60,daily_cases,daily_recoveries,daily_hospitalized,daily_deaths,daily_diagnostic_tests,daily_vaccination_first_dose,daily_vaccination_second_dose,daily_vaccination_third_dose,latitude,longitude,week_of_year
520,3000,541,ירושלים,2020-03-11,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,11
760,4000,932,חיפה,2020-03-11,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,11
865,5000,833,תל אביב-יפו,2020-03-11,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
866,5000,911,תל אביב-יפו,2020-03-11,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
879,5000,942,תל אביב-יפו,2020-03-11,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
884,5000,947,תל אביב-יפו,2020-03-11,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
1108,6900,35,כפר סבא,2020-03-11,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,11
1239,7400,531,נתניה,2020-03-11,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,11
1265,7700,21,עפולה,2020-03-11,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,11
1495,8600,416,רמת גן,2020-03-11,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,11
2161,3000,541,ירושלים,2020-03-12,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,11
2401,4000,932,חיפה,2020-03-12,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,11
2506,5000,833,תל אביב-יפו,2020-03-12,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
2507,5000,911,תל אביב-יפו,2020-03-12,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
2520,5000,942,תל אביב-יפו,2020-03-12,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
2525,5000,947,תל אביב-יפו,2020-03-12,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
2749,6900,35,כפר סבא,2020-03-12,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,11
2880,7400,531,נתניה,2020-03-12,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,11
2906,7700,21,עפולה,2020-03-12,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,11
3136,8600,416,רמת גן,2020-03-12,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,11
3802,3000,541,ירושלים,2020-03-13,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,11
4042,4000,932,חיפה,2020-03-13,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,11
4147,5000,833,תל אביב-יפו,2020-03-13,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
4148,5000,911,תל אביב-יפו,2020-03-13,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
4161,5000,942,תל אביב-יפו,2020-03-13,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
4166,5000,947,תל אביב-יפו,2020-03-13,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
4390,6900,35,כפר סבא,2020-03-13,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,11
4521,7400,531,נתניה,2020-03-13,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,11
4547,7700,21,עפולה,2020-03-13,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,11
4777,8600,416,רמת גן,2020-03-13,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,11
5443,3000,541,ירושלים,2020-03-14,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,11
5683,4000,932,חיפה,2020-03-14,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,11
5788,5000,833,תל אביב-יפו,2020-03-14,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
5789,5000,911,תל אביב-יפו,2020-03-14,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
5802,5000,942,תל אביב-יפו,2020-03-14,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
5807,5000,947,תל אביב-יפו,2020-03-14,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
6031,6900,35,כפר סבא,2020-03-14,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,11
6162,7400,531,נתניה,2020-03-14,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,11
6188,7700,21,עפולה,2020-03-14,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,11
6418,8600,416,רמת גן,2020-03-14,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,11
7084,3000,541,ירושלים,2020-03-15,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,11
7324,4000,932,חיפה,2020-03-15,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,11
7429,5000,833,תל אביב-יפו,2020-03-15,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
7430,5000,911,תל אביב-יפו,2020-03-15,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
7443,5000,942,תל אביב-יפו,2020-03-15,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
7448,5000,947,תל אביב-יפו,2020-03-15,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,11
7672,6900,35,כפר סבא,2020-03-15,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,11
7803,7400,531,נתניה,2020-03-15,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,11
7829,7700,21,עפולה,2020-03-15,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,11
8059,8600,416,רמת גן,2020-03-15,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,11
8725,3000,541,ירושלים,2020-03-16,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
8965,4000,932,חיפה,2020-03-16,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
9070,5000,833,תל אביב-יפו,2020-03-16,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
9071,5000,911,תל אביב-יפו,2020-03-16,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
9084,5000,942,תל אביב-יפו,2020-03-16,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
9089,5000,947,תל אביב-יפו,2020-03-16,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
9313,6900,35,כפר סבא,2020-03-16,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
9444,7400,531,נתניה,2020-03-16,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,12
9470,7700,21,עפולה,2020-03-16,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,12
9700,8600,416,רמת גן,2020-03-16,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
10366,3000,541,ירושלים,2020-03-17,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
10606,4000,932,חיפה,2020-03-17,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
10711,5000,833,תל אביב-יפו,2020-03-17,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
10712,5000,911,תל אביב-יפו,2020-03-17,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
10725,5000,942,תל אביב-יפו,2020-03-17,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
10730,5000,947,תל אביב-יפו,2020-03-17,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
10954,6900,35,כפר סבא,2020-03-17,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
11085,7400,531,נתניה,2020-03-17,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,12
11111,7700,21,עפולה,2020-03-17,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,12
11341,8600,416,רמת גן,2020-03-17,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
12007,3000,541,ירושלים,2020-03-18,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
12247,4000,932,חיפה,2020-03-18,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
12352,5000,833,תל אביב-יפו,2020-03-18,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
12353,5000,911,תל אביב-יפו,2020-03-18,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
12366,5000,942,תל אביב-יפו,2020-03-18,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
12371,5000,947,תל אביב-יפו,2020-03-18,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
12595,6900,35,כפר סבא,2020-03-18,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
12726,7400,531,נתניה,2020-03-18,2020,130,6650.0,2018.0,0,0,0,0,15,0,0,0,32.321458,34.853196,12
12752,7700,21,עפולה,2020-03-18,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,12
12982,8600,416,רמת גן,2020-03-18,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
13648,3000,541,ירושלים,2020-03-19,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
13888,4000,932,חיפה,2020-03-19,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
13993,5000,833,תל אביב-יפו,2020-03-19,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
13994,5000,911,תל אביב-יפו,2020-03-19,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
14007,5000,942,תל אביב-יפו,2020-03-19,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
14012,5000,947,תל אביב-יפו,2020-03-19,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
14236,6900,35,כפר סבא,2020-03-19,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
14367,7400,531,נתניה,2020-03-19,2020,130,6650.0,2018.0,0,0,0,0,3,0,0,0,32.321458,34.853196,12
14393,7700,21,עפולה,2020-03-19,2020,150,7725.0,2002.0,0,0,0,0,0,0,0,0,32.610493,35.287922,12
14623,8600,416,רמת גן,2020-03-19,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
15289,3000,541,ירושלים,2020-03-20,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
15529,4000,932,חיפה,2020-03-20,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
15634,5000,833,תל אביב-יפו,2020-03-20,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
15635,5000,911,תל אביב-יפו,2020-03-20,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
15648,5000,942,תל אביב-יפו,2020-03-20,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
15653,5000,947,תל אביב-יפו,2020-03-20,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
15877,6900,35,כפר סבא,2020-03-20,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
16008,7400,531,נתניה,2020-03-20,2020,130,6650.0,2018.0,0,0,0,0,2,0,0,0,32.321458,34.853196,12
16034,7700,21,עפולה,2020-03-20,2020,150,7725.0,2002.0,0,0,0,0,18,0,0,0,32.610493,35.287922,12
16264,8600,416,רמת גן,2020-03-20,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
16930,3000,541,ירושלים,2020-03-21,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
17170,4000,932,חיפה,2020-03-21,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
17275,5000,833,תל אביב-יפו,2020-03-21,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
17276,5000,911,תל אביב-יפו,2020-03-21,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
17289,5000,942,תל אביב-יפו,2020-03-21,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
17294,5000,947,תל אביב-יפו,2020-03-21,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
17518,6900,35,כפר סבא,2020-03-21,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
17649,7400,531,נתניה,2020-03-21,2020,130,6650.0,2018.0,0,0,0,0,0,0,0,0,32.321458,34.853196,12
17675,7700,21,עפולה,2020-03-21,2020,150,7725.0,2002.0,0,0,0,0,4,0,0,0,32.610493,35.287922,12
17905,8600,416,רמת גן,2020-03-21,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
18571,3000,541,ירושלים,2020-03-22,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,12
18811,4000,932,חיפה,2020-03-22,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,12
18916,5000,833,תל אביב-יפו,2020-03-22,2020,130,3936.0,991.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
18917,5000,911,תל אביב-יפו,2020-03-22,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
18930,5000,942,תל אביב-יפו,2020-03-22,2020,130,3781.0,1261.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
18935,5000,947,תל אביב-יפו,2020-03-22,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,12
19159,6900,35,כפר סבא,2020-03-22,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,12
19290,7400,531,נתניה,2020-03-22,2020,130,6650.0,2018.0,0,0,0,0,5,0,0,0,32.321458,34.853196,12
19316,7700,21,עפולה,2020-03-22,2020,150,7725.0,2002.0,0,0,0,0,8,0,0,0,32.610493,35.287922,12
19546,8600,416,רמת גן,2020-03-22,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,12
20212,3000,541,ירושלים,2020-03-23,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,13
20452,4000,932,חיפה,2020-03-23,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,13
20558,5000,911,תל אביב-יפו,2020-03-23,2020,130,3458.0,1072.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,13
20571,5000,942,תל אביב-יפו,2020-03-23,2020,130,3781.0,1261.0,0,0,0,0,16,0,0,0,32.04960790000001,34.7588317,13
20576,5000,947,תל אביב-יפו,2020-03-23,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,13
20800,6900,35,כפר סבא,2020-03-23,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,13
20931,7400,531,נתניה,2020-03-23,2020,130,6650.0,2018.0,0,0,0,0,2,0,0,0,32.321458,34.853196,13
20957,7700,21,עפולה,2020-03-23,2020,150,7725.0,2002.0,0,0,0,0,5,0,0,0,32.610493,35.287922,13
21853,3000,541,ירושלים,2020-03-24,2020,120,3017.0,1032.0,0,0,0,0,0,0,0,0,31.768319,35.21371,13
22093,4000,932,חיפה,2020-03-24,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,13
22198,5000,833,תל אביב-יפו,2020-03-24,2020,130,3936.0,991.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,13
22199,5000,911,תל אביב-יפו,2020-03-24,2020,130,3458.0,1072.0,0,0,0,0,16,0,0,0,32.04960790000001,34.7588317,13
22212,5000,942,תל אביב-יפו,2020-03-24,2020,130,3781.0,1261.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,13
22217,5000,947,תל אביב-יפו,2020-03-24,2020,130,3562.0,1162.0,0,0,0,0,17,0,0,0,32.04960790000001,34.7588317,13
22441,6900,35,כפר סבא,2020-03-24,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,13
22572,7400,531,נתניה,2020-03-24,2020,130,6650.0,2018.0,0,0,0,0,2,0,0,0,32.321458,34.853196,13
22598,7700,21,עפולה,2020-03-24,2020,150,7725.0,2002.0,0,0,0,0,2,0,0,0,32.610493,35.287922,13
22828,8600,416,רמת גן,2020-03-24,2020,140,1875.0,1326.0,0,0,0,0,3,0,0,0,32.068424,34.824785,13
23494,3000,541,ירושלים,2020-03-25,2020,120,3017.0,1032.0,0,0,0,0,20,0,0,0,31.768319,35.21371,13
23734,4000,932,חיפה,2020-03-25,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,13
23839,5000,833,תל אביב-יפו,2020-03-25,2020,130,3936.0,991.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,13
23840,5000,911,תל אביב-יפו,2020-03-25,2020,130,3458.0,1072.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,13
23853,5000,942,תל אביב-יפו,2020-03-25,2020,130,3781.0,1261.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,13
23858,5000,947,תל אביב-יפו,2020-03-25,2020,130,3562.0,1162.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,13
24082,6900,35,כפר סבא,2020-03-25,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,13
24213,7400,531,נתניה,2020-03-25,2020,130,6650.0,2018.0,0,0,0,0,7,0,0,0,32.321458,34.853196,13
24239,7700,21,עפולה,2020-03-25,2020,150,7725.0,2002.0,0,0,0,0,6,0,0,0,32.610493,35.287922,13
24469,8600,416,רמת גן,2020-03-25,2020,140,1875.0,1326.0,0,0,0,0,0,0,0,0,32.068424,34.824785,13
25135,3000,541,ירושלים,2020-03-26,2020,120,3017.0,1032.0,0,0,0,0,1,0,0,0,31.768319,35.21371,13
25375,4000,932,חיפה,2020-03-26,2020,130,3615.0,1198.0,0,0,0,0,18,0,0,0,32.7940463,34.989571,13
25480,5000,833,תל אביב-יפו,2020-03-26,2020,130,3936.0,991.0,0,0,0,0,7,0,0,0,32.04960790000001,34.7588317,13
25481,5000,911,תל אביב-יפו,2020-03-26,2020,130,3458.0,1072.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,13
25494,5000,942,תל אביב-יפו,2020-03-26,2020,130,3781.0,1261.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,13
25499,5000,947,תל אביב-יפו,2020-03-26,2020,130,3562.0,1162.0,0,0,0,0,0,0,0,0,32.04960790000001,34.7588317,13
25723,6900,35,כפר סבא,2020-03-26,2020,140,1425.0,614.0,0,0,0,0,0,0,0,0,32.178195,34.90761,13
25854,7400,531,נתניה,2020-03-26,2020,130,6650.0,2018.0,0,0,0,0,3,0,0,0,32.321458,34.853196,13
25880,7700,21,עפולה,2020-03-26,2020,150,7725.0,2002.0,0,0,0,0,13,0,0,0,32.610493,35.287922,13
26110,8600,416,רמת גן,2020-03-26,2020,140,1875.0,1326.0,0,0,0,0,2,0,0,0,32.068424,34.824785,13
26776,3000,541,ירושלים,2020-03-27,2020,120,3017.0,1032.0,0,0,0,0,8,0,0,0,31.768319,35.21371,13
27016,4000,932,חיפה,2020-03-27,2020,130,3615.0,1198.0,0,0,0,0,4,0,0,0,32.7940463,34.989571,13
27121,5000,833,תל אביב-יפו,2020-03-27,2020,130,3936.0,991.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,13
27122,5000,911,תל אביב-יפו,2020-03-27,2020,130,3458.0,1072.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,13
27135,5000,942,תל אביב-יפו,2020-03-27,2020,130,3781.0,1261.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,13
27140,5000,947,תל אביב-יפו,2020-03-27,2020,130,3562.0,1162.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,13
27495,7400,531,נתניה,2020-03-27,2020,130,6650.0,2018.0,0,0,0,0,2,0,0,0,32.321458,34.853196,13
27521,7700,21,עפולה,2020-03-27,2020,150,7725.0,2002.0,0,0,0,0,8,0,0,0,32.610493,35.287922,13
27751,8600,416,רמת גן,2020-03-27,2020,140,1875.0,1326.0,0,0,0,0,3,0,0,0,32.068424,34.824785,13
28417,3000,541,ירושלים,2020-03-28,2020,120,3017.0,1032.0,0,0,0,0,2,0,0,0,31.768319,35.21371,13
28657,4000,932,חיפה,2020-03-28,2020,130,3615.0,1198.0,0,0,0,0,1,0,0,0,32.7940463,34.989571,13
28762,5000,833,תל אביב-יפו,2020-03-28,2020,130,3936.0,991.0,0,0,0,0,7,0,0,0,32.04960790000001,34.7588317,13
28763,5000,911,תל אביב-יפו,2020-03-28,2020,130,3458.0,1072.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,13
28776,5000,942,תל אביב-יפו,2020-03-28,2020,130,3781.0,1261.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,13
28781,5000,947,תל אביב-יפו,2020-03-28,2020,130,3562.0,1162.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,13
29136,7400,531,נתניה,2020-03-28,2020,130,6650.0,2018.0,0,0,0,0,6,0,0,0,32.321458,34.853196,13
29162,7700,21,עפולה,2020-03-28,2020,150,7725.0,2002.0,0,0,0,0,2,0,0,0,32.610493,35.287922,13
29392,8600,416,רמת גן,2020-03-28,2020,140,1875.0,1326.0,0,0,0,0,2,0,0,0,32.068424,34.824785,13
30058,3000,541,ירושלים,2020-03-29,2020,120,3017.0,1032.0,0,0,0,0,8,0,0,0,31.768319,35.21371,13
30298,4000,932,חיפה,2020-03-29,2020,130,3615.0,1198.0,0,0,0,0,6,0,0,0,32.7940463,34.989571,13
30403,5000,833,תל אביב-יפו,2020-03-29,2020,130,3936.0,991.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,13
30404,5000,911,תל אביב-יפו,2020-03-29,2020,130,3458.0,1072.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,13
30417,5000,942,תל אביב-יפו,2020-03-29,2020,130,3781.0,1261.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,13
30422,5000,947,תל אביב-יפו,2020-03-29,2020,130,3562.0,1162.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,13
30777,7400,531,נתניה,2020-03-29,2020,130,6650.0,2018.0,0,0,0,0,9,0,0,0,32.321458,34.853196,13
30803,7700,21,עפולה,2020-03-29,2020,150,7725.0,2002.0,0,0,0,0,10,0,0,0,32.610493,35.287922,13
31033,8600,416,רמת גן,2020-03-29,2020,140,1875.0,1326.0,0,0,0,0,3,0,0,0,32.068424,34.824785,13
31699,3000,541,ירושלים,2020-03-30,2020,120,3017.0,1032.0,0,0,0,0,2,0,0,0,31.768319,35.21371,14
31939,4000,932,חיפה,2020-03-30,2020,130,3615.0,1198.0,0,0,0,0,1,0,0,0,32.7940463,34.989571,14
32044,5000,833,תל אביב-יפו,2020-03-30,2020,130,3936.0,991.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,14
32045,5000,911,תל אביב-יפו,2020-03-30,2020,130,3458.0,1072.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,14
32058,5000,942,תל אביב-יפו,2020-03-30,2020,130,3781.0,1261.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,14
32063,5000,947,תל אביב-יפו,2020-03-30,2020,130,3562.0,1162.0,0,0,0,0,5,0,0,0,32.04960790000001,34.7588317,14
32418,7400,531,נתניה,2020-03-30,2020,130,6650.0,2018.0,0,0,0,0,4,0,0,0,32.321458,34.853196,14
32444,7700,21,עפולה,2020-03-30,2020,150,7725.0,2002.0,0,0,0,0,8,0,0,0,32.610493,35.287922,14
32674,8600,416,רמת גן,2020-03-30,2020,140,1875.0,1326.0,0,0,0,0,5,0,0,0,32.068424,34.824785,14
33340,3000,541,ירושלים,2020-03-31,2020,120,3017.0,1032.0,0,0,0,0,4,0,0,0,31.768319,35.21371,14
33580,4000,932,חיפה,2020-03-31,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,14
33685,5000,833,תל אביב-יפו,2020-03-31,2020,130,3936.0,991.0,0,0,0,0,5,0,0,0,32.04960790000001,34.7588317,14
33686,5000,911,תל אביב-יפו,2020-03-31,2020,130,3458.0,1072.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,14
33699,5000,942,תל אביב-יפו,2020-03-31,2020,130,3781.0,1261.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,14
33704,5000,947,תל אביב-יפו,2020-03-31,2020,130,3562.0,1162.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,14
33928,6900,35,כפר סבא,2020-03-31,2020,140,1425.0,614.0,0,0,0,0,15,0,0,0,32.178195,34.90761,14
34059,7400,531,נתניה,2020-03-31,2020,130,6650.0,2018.0,0,0,0,0,5,0,0,0,32.321458,34.853196,14
34085,7700,21,עפולה,2020-03-31,2020,150,7725.0,2002.0,0,0,0,0,9,0,0,0,32.610493,35.287922,14
34315,8600,416,רמת גן,2020-03-31,2020,140,1875.0,1326.0,0,0,0,0,5,0,0,0,32.068424,34.824785,14
34981,3000,541,ירושלים,2020-04-01,2020,120,3017.0,1032.0,0,0,0,0,7,0,0,0,31.768319,35.21371,14
35221,4000,932,חיפה,2020-04-01,2020,130,3615.0,1198.0,0,0,0,0,5,0,0,0,32.7940463,34.989571,14
35326,5000,833,תל אביב-יפו,2020-04-01,2020,130,3936.0,991.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,14
