,town_code,agas_code,town,date,year,style_code,under_60,over_60,daily_cases,daily_recoveries,daily_hospitalized,daily_deaths,daily_diagnostic_tests,daily_vaccination_first_dose,daily_vaccination_second_dose,daily_vaccination_third_dose,latitude,longitude,week_of_year
294208,2710,9999,אום אל-פחם,2020-09-06,2020,250,52570.0,4206.0,59,40,2,0,312,0,0,0,32.517127,35.148529,36
300772,2710,9999,אום אל-פחם,2020-09-10,2020,250,52570.0,4206.0,103,37,1,0,476,0,0,0,32.517127,35.148529,37
305695,2710,9999,אום אל-פחם,2020-09-13,2020,250,52570.0,4206.0,77,65,1,0,501,0,0,0,32.517127,35.148529,37
307336,2710,9999,אום אל-פחם,2020-09-14,2020,250,52570.0,4206.0,74,39,6,0,430,0,0,0,32.517127,35.148529,38
308977,2710,9999,אום אל-פחם,2020-09-15,2020,250,52570.0,4206.0,58,54,1,0,377,0,0,0,32.517127,35.148529,38
310618,2710,9999,אום אל-פחם,2020-09-16,2020,250,52570.0,4206.0,35,49,2,0,250,0,0,0,32.517127,35.148529,38
312259,2710,9999,אום אל-פחם,2020-09-17,2020,250,52570.0,4206.0,35,60,2,0,221,0,0,0,32.517127,35.148529,38
317182,2710,9999,אום אל-פחם,2020-09-20,2020,250,52570.0,4206.0,64,113,3,0,306,0,0,0,32.517127,35.148529,38
318823,2710,9999,אום אל-פחם,2020-09-21,2020,250,52570.0,4206.0,58,100,3,0,278,0,0,0,32.517127,35.148529,39
320464,2710,9999,אום אל-פחם,2020-09-22,2020,250,52570.0,4206.0,12,79,4,0,147,0,0,0,32.517127,35.148529,39
322105,2710,9999,אום אל-פחם,2020-09-23,2020,250,52570.0,4206.0,21,62,3,0,115,0,0,0,32.517127,35.148529,39
325387,2710,9999,אום אל-פחם,2020-09-25,2020,250,52570.0,4206.0,44,62,4,0,162,0,0,0,32.517127,35.148529,39
333592,2710,9999,אום אל-פחם,2020-09-30,2020,250,52570.0,4206.0,13,53,2,0,116,0,0,0,32.517127,35.148529,40
333812,3797,4,מודיעין עילית,2020-09-30,2020,150,21769.0,343.0,151,48,2,0,706,0,0,0,31.932477,35.042265,40
440257,2710,9999,אום אל-פחם,2020-12-04,2020,250,52570.0,4206.0,31,46,2,0,293,0,0,0,32.517127,35.148529,49
466513,2710,9999,אום אל-פחם,2020-12-20,2020,250,52570.0,4206.0,17,39,1,1,229,0,0,0,32.517127,35.148529,51
469206,8800,9999,שפרעם,2020-12-21,2020,260,37713.0,4797.0,32,34,3,0,336,69,0,0,32.8035805,35.1732997,52
469795,2710,9999,אום אל-פחם,2020-12-22,2020,250,52570.0,4206.0,7,26,2,0,202,127,0,0,32.517127,35.148529,52
472488,8800,9999,שפרעם,2020-12-23,2020,260,37713.0,4797.0,38,29,1,1,422,213,0,0,32.8035805,35.1732997,52
473077,2710,9999,אום אל-פחם,2020-12-24,2020,250,52570.0,4206.0,30,24,0,1,329,211,0,0,32.517127,35.148529,52
474130,8900,9999,טמרה,2020-12-24,2020,260,31724.0,3153.0,38,68,3,0,352,56,0,0,32.8552512,35.1859141,52
474718,2710,9999,אום אל-פחם,2020-12-25,2020,250,52570.0,4206.0,13,13,3,1,141,117,0,0,32.517127,35.148529,52
476359,2710,9999,אום אל-פחם,2020-12-26,2020,250,52570.0,4206.0,20,7,1,0,155,95,0,0,32.517127,35.148529,52
477134,7500,9999,סח'נין,2020-12-26,2020,260,29519.0,2673.0,28,53,1,0,327,174,0,0,32.8621403,35.2996234,52
478000,2710,9999,אום אל-פחם,2020-12-27,2020,250,52570.0,4206.0,52,56,2,0,237,273,0,0,32.517127,35.148529,52
479053,8900,9999,טמרה,2020-12-27,2020,260,31724.0,3153.0,18,76,3,0,121,109,0,0,32.8552512,35.1859141,52
479641,2710,9999,אום אל-פחם,2020-12-28,2020,250,52570.0,4206.0,29,25,1,0,221,316,0,0,32.517127,35.148529,53
480693,8800,9999,שפרעם,2020-12-28,2020,260,37713.0,4797.0,44,36,2,0,331,360,0,0,32.8035805,35.1732997,53
480694,8900,9999,טמרה,2020-12-28,2020,260,31724.0,3153.0,67,47,1,0,484,89,0,0,32.8552512,35.1859141,53
481282,2710,9999,אום אל-פחם,2020-12-29,2020,250,52570.0,4206.0,20,16,1,0,193,312,0,0,32.517127,35.148529,53
481420,3000,2112,ירושלים,2020-12-29,2020,120,40645.0,3688.0,34,16,2,0,144,153,0,0,31.768319,35.21371,53
482334,8800,9999,שפרעם,2020-12-29,2020,260,37713.0,4797.0,38,26,2,0,368,455,0,0,32.8035805,35.1732997,53
482335,8900,9999,טמרה,2020-12-29,2020,260,31724.0,3153.0,46,34,1,0,278,168,0,0,32.8552512,35.1859141,53
482923,2710,9999,אום אל-פחם,2020-12-30,2020,250,52570.0,4206.0,33,18,2,0,237,202,0,0,32.517127,35.148529,53
483975,8800,9999,שפרעם,2020-12-30,2020,260,37713.0,4797.0,44,24,2,0,358,396,0,0,32.8035805,35.1732997,53
483976,8900,9999,טמרה,2020-12-30,2020,260,31724.0,3153.0,63,19,2,0,360,150,0,0,32.8552512,35.1859141,53
484564,2710,9999,אום אל-פחם,2020-12-31,2020,250,52570.0,4206.0,33,10,2,0,186,365,0,0,32.517127,35.148529,53
484784,3797,4,מודיעין עילית,2020-12-31,2020,150,21769.0,343.0,78,33,1,0,476,181,0,0,31.932477,35.042265,53
485339,7500,9999,סח'נין,2020-12-31,2020,260,29519.0,2673.0,65,27,4,0,402,422,0,0,32.8621403,35.2996234,53
485616,8800,9999,שפרעם,2020-12-31,2020,260,37713.0,4797.0,32,27,2,0,473,312,0,0,32.8035805,35.1732997,53
485617,8900,9999,טמרה,2020-12-31,2020,260,31724.0,3153.0,46,67,5,16,279,160,0,0,32.8552512,35.1859141,53
486205,2710,9999,אום אל-פחם,2021-01-01,2021,250,53230.0,4448.0,18,26,3,2,246,234,0,0,32.517127,35.148529,53
487846,2710,9999,אום אל-פחם,2021-01-02,2021,250,53230.0,4448.0,20,2,2,0,140,226,0,0,32.517127,35.148529,53
487984,3000,2112,ירושלים,2021-01-02,2021,120,41420.0,3882.0,17,23,2,0,97,187,0,0,31.768319,35.21371,53
488898,8800,9999,שפרעם,2021-01-02,2021,260,37995.0,5029.0,29,35,2,1,200,462,0,0,32.8035805,35.1732997,53
488899,8900,9999,טמרה,2021-01-02,2021,260,32079.0,3327.0,54,12,1,0,323,422,0,0,32.8552512,35.1859141,53
489131,481,9999,מגאר,2021-01-03,2021,260,21402.0,2220.0,28,65,1,0,224,83,0,0,32.8872843,35.4091765,53
489625,3000,2112,ירושלים,2021-01-03,2021,120,41420.0,3882.0,16,26,3,0,141,220,0,0,31.768319,35.21371,53
489707,3797,4,מודיעין עילית,2021-01-03,2021,150,22205.0,364.0,73,51,1,0,366,121,0,0,31.932477,35.042265,53
490539,8800,9999,שפרעם,2021-01-03,2021,260,37995.0,5029.0,59,26,1,1,220,345,0,0,32.8035805,35.1732997,53
490540,8900,9999,טמרה,2021-01-03,2021,260,32079.0,3327.0,52,68,0,1,227,201,0,0,32.8552512,35.1859141,53
491128,2710,9999,אום אל-פחם,2021-01-04,2021,250,53230.0,4448.0,47,9,2,2,302,404,0,0,32.517127,35.148529,1
491266,3000,2112,ירושלים,2021-01-04,2021,120,41420.0,3882.0,25,13,2,0,149,243,0,0,31.768319,35.21371,1
492180,8800,9999,שפרעם,2021-01-04,2021,260,37995.0,5029.0,70,45,1,0,384,434,0,0,32.8035805,35.1732997,1
492181,8900,9999,טמרה,2021-01-04,2021,260,32079.0,3327.0,80,47,2,0,513,496,0,0,32.8552512,35.1859141,1
492769,2710,9999,אום אל-פחם,2021-01-05,2021,250,53230.0,4448.0,28,21,1,0,185,352,0,0,32.517127,35.148529,1
493821,8800,9999,שפרעם,2021-01-05,2021,260,37995.0,5029.0,60,23,1,0,437,393,0,0,32.8035805,35.1732997,1
494410,2710,9999,אום אל-פחם,2021-01-06,2021,250,53230.0,4448.0,11,54,4,1,172,250,0,0,32.517127,35.148529,1
494548,3000,2112,ירושלים,2021-01-06,2021,120,41420.0,3882.0,11,29,2,0,105,220,0,0,31.768319,35.21371,1
494621,3780,6,ביתר עילית,2021-01-06,2021,150,29586.0,346.0,46,52,2,0,228,52,0,0,31.7029085,35.1146747,1
494630,3797,4,מודיעין עילית,2021-01-06,2021,150,22205.0,364.0,108,48,1,0,689,55,0,0,31.932477,35.042265,1
495185,7500,9999,סח'נין,2021-01-06,2021,260,29908.0,2836.0,45,27,4,0,476,346,0,0,32.8621403,35.2996234,1
495462,8800,9999,שפרעם,2021-01-06,2021,260,37995.0,5029.0,60,29,1,1,585,316,0,0,32.8035805,35.1732997,1
495463,8900,9999,טמרה,2021-01-06,2021,260,32079.0,3327.0,60,48,4,1,371,566,0,0,32.8552512,35.1859141,1
495695,481,9999,מגאר,2021-01-07,2021,260,21402.0,2220.0,17,35,2,0,162,304,0,0,32.8872843,35.4091765,1
496051,2710,9999,אום אל-פחם,2021-01-07,2021,250,53230.0,4448.0,35,15,2,2,227,367,0,0,32.517127,35.148529,1
496053,2730,9999,טייבה,2021-01-07,2021,260,41170.0,4219.0,43,28,2,0,331,339,0,0,32.2668407,35.0096545,1
496262,3780,6,ביתר עילית,2021-01-07,2021,150,29586.0,346.0,67,37,2,0,245,48,0,0,31.7029085,35.1146747,1
496826,7500,9999,סח'נין,2021-01-07,2021,260,29908.0,2836.0,60,28,1,0,468,343,0,0,32.8621403,35.2996234,1
497103,8800,9999,שפרעם,2021-01-07,2021,260,37995.0,5029.0,35,42,5,1,323,162,0,0,32.8035805,35.1732997,1
497104,8900,9999,טמרה,2021-01-07,2021,260,32079.0,3327.0,36,53,1,1,285,564,0,0,32.8552512,35.1859141,1
497692,2710,9999,אום אל-פחם,2021-01-08,2021,250,53230.0,4448.0,39,21,1,1,349,404,0,0,32.517127,35.148529,1
497903,3780,6,ביתר עילית,2021-01-08,2021,150,29586.0,346.0,87,46,2,0,310,31,0,0,31.7029085,35.1146747,1
498744,8800,9999,שפרעם,2021-01-08,2021,260,37995.0,5029.0,43,34,1,2,327,206,0,0,32.8035805,35.1732997,1
498745,8900,9999,טמרה,2021-01-08,2021,260,32079.0,3327.0,29,36,3,1,200,397,0,0,32.8552512,35.1859141,1
500108,7500,9999,סח'נין,2021-01-09,2021,260,29908.0,2836.0,23,43,1,0,318,707,0,0,32.8621403,35.2996234,1
500948,2640,8,ראש העין,2021-01-10,2021,150,21770.0,2070.0,13,11,1,0,492,235,27,0,32.095838,34.952177,1
502027,8900,9999,טמרה,2021-01-10,2021,260,32079.0,3327.0,32,84,3,0,223,55,0,0,32.8552512,35.1859141,1
503667,8800,9999,שפרעם,2021-01-11,2021,260,37995.0,5029.0,48,37,3,0,360,7,54,0,32.8035805,35.1732997,2
503668,8900,9999,טמרה,2021-01-11,2021,260,32079.0,3327.0,75,51,6,0,496,1,16,0,32.8552512,35.1859141,2
504256,2710,9999,אום אל-פחם,2021-01-12,2021,250,53230.0,4448.0,52,18,2,0,427,19,58,0,32.517127,35.148529,2
505308,8800,9999,שפרעם,2021-01-12,2021,260,37995.0,5029.0,56,46,5,0,362,25,136,0,32.8035805,35.1732997,2
505897,2710,9999,אום אל-פחם,2021-01-13,2021,250,53230.0,4448.0,41,39,3,1,371,219,211,0,32.517127,35.148529,2
505899,2730,9999,טייבה,2021-01-13,2021,260,41170.0,4219.0,13,16,3,0,222,98,38,0,32.2668407,35.0096545,2
506035,3000,2112,ירושלים,2021-01-13,2021,120,41420.0,3882.0,17,20,2,0,126,207,38,0,31.768319,35.21371,2
506054,3000,9999,ירושלים,2021-01-13,2021,120,1896.0,802.0,86,93,5,0,868,295,123,0,31.768319,35.21371,2
506108,3780,6,ביתר עילית,2021-01-13,2021,150,29586.0,346.0,127,81,1,0,437,30,0,0,31.7029085,35.1146747,2
506115,3797,2,מודיעין עילית,2021-01-13,2021,150,22173.0,126.0,97,49,2,0,510,11,0,0,31.932477,35.042265,2
506627,7400,115,נתניה,2021-01-13,2021,130,21753.0,2047.0,16,9,0,0,246,105,94,0,32.321458,34.853196,2
506672,7500,9999,סח'נין,2021-01-13,2021,260,29908.0,2836.0,54,35,0,0,276,110,114,0,32.8621403,35.2996234,2
506949,8800,9999,שפרעם,2021-01-13,2021,260,37995.0,5029.0,23,39,1,1,282,299,183,0,32.8035805,35.1732997,2
506950,8900,9999,טמרה,2021-01-13,2021,260,32079.0,3327.0,58,47,2,0,369,219,39,0,32.8552512,35.1859141,2
507480,2610,38,בית שמש,2021-01-14,2021,140,25363.0,312.0,46,77,1,0,367,44,61,0,31.747041,34.988099,2
507538,2710,9999,אום אל-פחם,2021-01-14,2021,250,53230.0,4448.0,19,25,1,0,146,146,201,0,32.517127,35.148529,2
507540,2730,9999,טייבה,2021-01-14,2021,260,41170.0,4219.0,31,21,2,0,300,272,43,0,32.2668407,35.0096545,2
507666,3000,1622,ירושלים,2021-01-14,2021,120,15829.0,1936.0,28,49,1,0,327,135,93,0,31.768319,35.21371,2
507695,3000,9999,ירושלים,2021-01-14,2021,120,2381.0,516.0,112,111,2,0,799,314,134,0,31.768319,35.21371,2
507749,3780,6,ביתר עילית,2021-01-14,2021,150,29586.0,346.0,79,66,1,0,348,36,29,0,31.7029085,35.1146747,2
507758,3797,4,מודיעין עילית,2021-01-14,2021,150,22205.0,364.0,122,158,1,0,683,56,7,0,31.932477,35.042265,2
508268,7400,115,נתניה,2021-01-14,2021,130,21753.0,2047.0,12,14,1,0,288,144,93,0,32.321458,34.853196,2
508313,7500,9999,סח'נין,2021-01-14,2021,260,29908.0,2836.0,28,41,1,0,228,145,143,0,32.8621403,35.2996234,2
508590,8800,9999,שפרעם,2021-01-14,2021,260,37995.0,5029.0,39,57,4,1,428,254,199,0,32.8035805,35.1732997,2
508591,8900,9999,טמרה,2021-01-14,2021,260,32079.0,3327.0,47,60,3,0,259,393,54,0,32.8552512,35.1859141,2
509179,2710,9999,אום אל-פחם,2021-01-15,2021,250,53230.0,4448.0,16,38,1,1,237,94,117,0,32.517127,35.148529,2
509336,3000,9999,ירושלים,2021-01-15,2021,120,1896.0,1013.0,92,55,2,0,724,115,105,0,31.768319,35.21371,2
509390,3780,6,ביתר עילית,2021-01-15,2021,150,29586.0,346.0,91,88,2,0,356,18,2,0,31.7029085,35.1146747,2
509397,3797,2,מודיעין עילית,2021-01-15,2021,150,22173.0,126.0,66,46,1,0,319,17,15,0,31.932477,35.042265,2
509954,7500,9999,סח'נין,2021-01-15,2021,260,29908.0,2836.0,28,36,3,0,229,71,145,0,32.8621403,35.2996234,2
510231,8800,9999,שפרעם,2021-01-15,2021,260,37995.0,5029.0,35,56,4,1,258,265,130,0,32.8035805,35.1732997,2
510232,8900,9999,טמרה,2021-01-15,2021,260,32079.0,3327.0,49,43,1,0,279,297,13,0,32.8552512,35.1859141,2
510820,2710,9999,אום אל-פחם,2021-01-16,2021,250,53230.0,4448.0,21,19,3,0,141,133,101,0,32.517127,35.148529,2
510822,2730,9999,טייבה,2021-01-16,2021,260,41170.0,4219.0,20,8,2,0,130,150,9,0,32.2668407,35.0096545,2
511550,7400,115,נתניה,2021-01-16,2021,130,21753.0,2047.0,3,2,1,0,83,130,72,0,32.321458,34.853196,2
511595,7500,9999,סח'נין,2021-01-16,2021,260,29908.0,2836.0,26,42,1,0,247,167,157,0,32.8621403,35.2996234,2
511872,8800,9999,שפרעם,2021-01-16,2021,260,37995.0,5029.0,18,51,3,0,179,275,149,0,32.8035805,35.1732997,2
512360,2530,9999,באר יעקב,2021-01-17,2021,160,26515.0,3340.0,18,24,1,0,316,234,216,0,31.943507,34.83904,2
512435,2640,8,ראש העין,2021-01-17,2021,150,21770.0,2070.0,14,28,0,0,315,224,199,0,32.095838,34.952177,2
512461,2710,9999,אום אל-פחם,2021-01-17,2021,250,53230.0,4448.0,10,44,1,0,157,257,166,0,32.517127,35.148529,2
512618,3000,9999,ירושלים,2021-01-17,2021,120,3643.0,238.0,37,77,4,0,352,311,176,0,31.768319,35.21371,2
512679,3797,2,מודיעין עילית,2021-01-17,2021,150,22173.0,126.0,71,94,2,0,241,49,4,0,31.932477,35.042265,2
513236,7500,9999,סח'נין,2021-01-17,2021,260,29908.0,2836.0,21,48,1,0,149,77,147,0,32.8621403,35.2996234,2
513513,8800,9999,שפרעם,2021-01-17,2021,260,37995.0,5029.0,22,30,2,1,159,149,230,0,32.8035805,35.1732997,2
513514,8900,9999,טמרה,2021-01-17,2021,260,32079.0,3327.0,13,69,1,3,81,12,87,0,32.8552512,35.1859141,2
513754,494,9999,דאלית אל-כרמל,2021-01-18,2021,270,15690.0,2369.0,58,22,5,0,321,117,58,0,32.6934814,35.0470183,3
514076,2640,8,ראש העין,2021-01-18,2021,150,21770.0,2070.0,11,9,1,0,364,187,253,0,32.095838,34.952177,3
514100,2660,9,יבנה,2021-01-18,2021,150,20523.0,1360.0,9,6,1,0,148,94,156,0,31.87535339999999,34.7350096,3
514102,2710,9999,אום אל-פחם,2021-01-18,2021,250,53230.0,4448.0,10,23,1,0,153,226,199,0,32.517127,35.148529,3
514104,2730,9999,טייבה,2021-01-18,2021,260,41170.0,4219.0,24,15,2,1,208,263,92,0,32.2668407,35.0096545,3
514240,3000,2112,ירושלים,2021-01-18,2021,120,41420.0,3882.0,19,20,2,0,139,174,87,0,31.768319,35.21371,3
514259,3000,9999,ירושלים,2021-01-18,2021,120,4445.0,1835.0,80,59,2,0,748,307,286,0,31.768319,35.21371,3
514322,3797,4,מודיעין עילית,2021-01-18,2021,150,22205.0,364.0,158,97,2,0,758,59,16,0,31.932477,35.042265,3
514519,6000,9999,באקה אל-גרביה,2021-01-18,2021,260,28210.0,2764.0,11,12,1,0,135,235,135,0,32.419305,35.035289,3
514828,7300,9999,נצרת,2021-01-18,2021,250,2094.0,631.0,35,20,1,0,122,98,49,0,32.699635,35.303546,3
514832,7400,115,נתניה,2021-01-18,2021,130,21753.0,2047.0,15,11,0,0,253,292,193,0,32.321458,34.853196,3
514877,7500,9999,סח'נין,2021-01-18,2021,260,29908.0,2836.0,47,19,1,0,278,158,225,0,32.8621403,35.2996234,3
515154,8800,9999,שפרעם,2021-01-18,2021,260,37995.0,5029.0,57,46,2,0,287,244,318,0,32.8035805,35.1732997,3
515155,8900,9999,טמרה,2021-01-18,2021,260,32079.0,3327.0,55,30,2,0,344,252,91,0,32.8552512,35.1859141,3
515387,481,9999,מגאר,2021-01-19,2021,260,21402.0,2220.0,16,28,2,0,172,185,150,0,32.8872843,35.4091765,3
515404,509,9999,כפר כנא,2021-01-19,2021,260,21634.0,2070.0,17,34,2,0,114,93,314,0,32.750474,35.3400398,3
515685,2610,38,בית שמש,2021-01-19,2021,140,25363.0,312.0,66,29,2,0,261,64,46,0,31.747041,34.988099,3
515743,2710,9999,אום אל-פחם,2021-01-19,2021,250,53230.0,4448.0,26,47,2,1,247,304,165,0,32.517127,35.148529,3
515745,2730,9999,טייבה,2021-01-19,2021,260,41170.0,4219.0,23,22,2,0,242,335,148,0,32.2668407,35.0096545,3
515881,3000,2112,ירושלים,2021-01-19,2021,120,41420.0,3882.0,9,13,1,0,111,163,134,0,31.768319,35.21371,3
515900,3000,9999,ירושלים,2021-01-19,2021,120,40574.0,382.0,79,59,0,0,796,279,392,0,31.768319,35.21371,3
516518,7500,9999,סח'נין,2021-01-19,2021,260,29908.0,2836.0,23,30,3,0,190,208,357,0,32.8621403,35.2996234,3
516795,8800,9999,שפרעם,2021-01-19,2021,260,37995.0,5029.0,31,32,2,1,321,228,447,0,32.8035805,35.1732997,3
516796,8900,9999,טמרה,2021-01-19,2021,260,32079.0,3327.0,37,17,1,1,253,254,154,0,32.8552512,35.1859141,3
517326,2610,38,בית שמש,2021-01-20,2021,140,25363.0,312.0,48,99,1,0,238,95,71,0,31.747041,34.988099,3
517384,2710,9999,אום אל-פחם,2021-01-20,2021,250,53230.0,4448.0,35,51,1,2,379,251,211,0,32.517127,35.148529,3
517522,3000,2112,ירושלים,2021-01-20,2021,120,41420.0,3882.0,9,17,1,0,124,134,128,0,31.768319,35.21371,3
517541,3000,9999,ירושלים,2021-01-20,2021,120,14052.0,313.0,101,98,3,1,809,354,399,0,31.768319,35.21371,3
517595,3780,6,ביתר עילית,2021-01-20,2021,150,29586.0,346.0,66,95,1,0,273,66,51,0,31.7029085,35.1146747,3
517602,3797,2,מודיעין עילית,2021-01-20,2021,150,22173.0,126.0,80,83,2,0,366,81,43,0,31.932477,35.042265,3
517604,3797,4,מודיעין עילית,2021-01-20,2021,150,22205.0,364.0,105,181,0,0,554,95,86,0,31.932477,35.042265,3
517801,6000,9999,באקה אל-גרביה,2021-01-20,2021,260,28210.0,2764.0,18,4,1,0,111,179,140,0,32.419305,35.035289,3
518114,7400,115,נתניה,2021-01-20,2021,130,21753.0,2047.0,12,18,0,0,169,295,182,0,32.321458,34.853196,3
518159,7500,9999,סח'נין,2021-01-20,2021,260,29908.0,2836.0,44,50,0,0,278,131,353,0,32.8621403,35.2996234,3
518436,8800,9999,שפרעם,2021-01-20,2021,260,37995.0,5029.0,41,43,3,0,330,249,386,0,32.8035805,35.1732997,3
518437,8900,9999,טמרה,2021-01-20,2021,260,32079.0,3327.0,41,52,1,0,278,245,138,0,32.8552512,35.1859141,3
518669,481,9999,מגאר,2021-01-21,2021,260,21402.0,2220.0,11,11,1,0,118,143,172,0,32.8872843,35.4091765,3
518677,494,9999,דאלית אל-כרמל,2021-01-21,2021,270,15690.0,2369.0,33,54,1,0,137,89,134,0,32.6934814,35.0470183,3
519025,2710,9999,אום אל-פחם,2021-01-21,2021,250,53230.0,4448.0,4,38,3,1,77,222,252,0,32.517127,35.148529,3
519027,2730,9999,טייבה,2021-01-21,2021,260,41170.0,4219.0,16,17,2,0,235,157,313,0,32.2668407,35.0096545,3
519163,3000,2112,ירושלים,2021-01-21,2021,120,41420.0,3882.0,9,9,1,1,99,192,230,0,31.768319,35.21371,3
519182,3000,9999,ירושלים,2021-01-21,2021,120,5333.0,313.0,87,79,1,1,713,379,602,0,31.768319,35.21371,3
519236,3780,6,ביתר עילית,2021-01-21,2021,150,29586.0,346.0,62,102,2,0,223,53,81,0,31.7029085,35.1146747,3
519243,3797,2,מודיעין עילית,2021-01-21,2021,150,22173.0,126.0,70,75,1,0,319,55,48,0,31.932477,35.042265,3
519245,3797,4,מודיעין עילית,2021-01-21,2021,150,22205.0,364.0,128,198,0,0,572,73,157,0,31.932477,35.042265,3
519755,7400,115,נתניה,2021-01-21,2021,130,21753.0,2047.0,10,19,2,0,187,319,240,0,32.321458,34.853196,3
519800,7500,9999,סח'נין,2021-01-21,2021,260,29908.0,2836.0,28,41,1,0,225,155,434,0,32.8621403,35.2996234,3
520077,8800,9999,שפרעם,2021-01-21,2021,260,37995.0,5029.0,30,54,2,1,235,223,360,0,32.8035805,35.1732997,3
520608,2610,38,בית שמש,2021-01-22,2021,140,25363.0,312.0,67,63,1,0,228,22,24,0,31.747041,34.988099,3
520640,2640,8,ראש העין,2021-01-22,2021,150,21770.0,2070.0,13,17,2,0,268,125,146,0,32.095838,34.952177,3
520666,2710,9999,אום אל-פחם,2021-01-22,2021,250,53230.0,4448.0,12,35,3,2,160,160,224,0,32.517127,35.148529,3
520668,2730,9999,טייבה,2021-01-22,2021,260,41170.0,4219.0,20,17,3,1,220,103,233,0,32.2668407,35.0096545,3
520823,3000,9999,ירושלים,2021-01-22,2021,120,2859.0,1835.0,62,75,4,0,588,93,246,0,31.768319,35.21371,3
521718,8800,9999,שפרעם,2021-01-22,2021,260,37995.0,5029.0,33,44,3,0,312,248,187,0,32.8035805,35.1732997,3
521719,8900,9999,טמרה,2021-01-22,2021,260,32079.0,3327.0,39,51,2,0,258,322,60,0,32.8552512,35.1859141,3
522464,3000,9999,ירושלים,2021-01-23,2021,120,12037.0,275.0,31,74,2,0,172,242,181,0,31.768319,35.21371,3
523359,8800,9999,שפרעם,2021-01-23,2021,260,37995.0,5029.0,13,19,2,2,88,264,371,0,32.8035805,35.1732997,3
523600,494,9999,דאלית אל-כרמל,2021-01-24,2021,270,15690.0,2369.0,10,35,2,0,84,120,96,0,32.6934814,35.0470183,3
523890,2610,38,בית שמש,2021-01-24,2021,140,25363.0,312.0,31,63,1,0,164,80,66,0,31.747041,34.988099,3
523948,2710,9999,אום אל-פחם,2021-01-24,2021,250,53230.0,4448.0,10,35,2,0,79,224,317,0,32.517127,35.148529,3
523950,2730,9999,טייבה,2021-01-24,2021,260,41170.0,4219.0,16,28,1,0,149,145,408,0,32.2668407,35.0096545,3
524105,3000,9999,ירושלים,2021-01-24,2021,120,2313.0,326.0,45,72,6,2,281,326,462,0,31.768319,35.21371,3
524159,3780,6,ביתר עילית,2021-01-24,2021,150,29586.0,346.0,17,116,1,0,68,85,102,0,31.7029085,35.1146747,3
524168,3797,4,מודיעין עילית,2021-01-24,2021,150,22205.0,364.0,95,133,2,0,448,106,87,0,31.932477,35.042265,3
524365,6000,9999,באקה אל-גרביה,2021-01-24,2021,260,28210.0,2764.0,11,13,1,0,130,152,182,0,32.419305,35.035289,3
525000,8800,9999,שפרעם,2021-01-24,2021,260,37995.0,5029.0,21,26,4,0,215,363,318,0,32.8035805,35.1732997,3
525001,8900,9999,טמרה,2021-01-24,2021,260,32079.0,3327.0,15,62,3,0,130,217,173,0,32.8552512,35.1859141,3
525591,2730,9999,טייבה,2021-01-25,2021,260,41170.0,4219.0,5,17,2,1,146,143,273,0,32.2668407,35.0096545,4
525727,3000,2112,ירושלים,2021-01-25,2021,120,41420.0,3882.0,13,6,2,0,114,175,226,0,31.768319,35.21371,4
525746,3000,9999,ירושלים,2021-01-25,2021,120,1267.0,466.0,108,42,5,0,886,347,444,0,31.768319,35.21371,4
525807,3797,2,מודיעין עילית,2021-01-25,2021,150,22173.0,126.0,119,30,1,0,465,106,47,0,31.932477,35.042265,4
525809,3797,4,מודיעין עילית,2021-01-25,2021,150,22205.0,364.0,137,51,1,0,678,170,88,0,31.932477,35.042265,4
526364,7500,9999,סח'נין,2021-01-25,2021,260,29908.0,2836.0,36,35,2,0,186,195,379,0,32.8621403,35.2996234,4
526641,8800,9999,שפרעם,2021-01-25,2021,260,37995.0,5029.0,23,29,0,1,204,348,320,0,32.8035805,35.1732997,4
526642,8900,9999,טמרה,2021-01-25,2021,260,32079.0,3327.0,26,25,1,0,201,266,425,0,32.8552512,35.1859141,4
527228,2660,9,יבנה,2021-01-26,2021,150,20523.0,1360.0,13,6,1,0,123,179,147,0,31.87535339999999,34.7350096,4
527230,2710,9999,אום אל-פחם,2021-01-26,2021,250,53230.0,4448.0,29,13,1,0,287,257,321,0,32.517127,35.148529,4
527232,2730,9999,טייבה,2021-01-26,2021,260,41170.0,4219.0,17,13,1,1,212,145,307,0,32.2668407,35.0096545,4
527387,3000,9999,ירושלים,2021-01-26,2021,120,1619.0,238.0,69,41,3,1,659,403,537,0,31.768319,35.21371,4
527441,3780,6,ביתר עילית,2021-01-26,2021,150,29586.0,346.0,50,25,1,0,194,84,146,0,31.7029085,35.1146747,4
528283,8900,9999,טמרה,2021-01-26,2021,260,32079.0,3327.0,15,20,1,0,140,136,488,0,32.8552512,35.1859141,4
528813,2610,38,בית שמש,2021-01-27,2021,140,25363.0,312.0,52,70,0,0,233,110,65,0,31.747041,34.988099,4
528871,2710,9999,אום אל-פחם,2021-01-27,2021,250,53230.0,4448.0,36,25,1,0,219,226,468,0,32.517127,35.148529,4
528873,2730,9999,טייבה,2021-01-27,2021,260,41170.0,4219.0,8,15,3,0,136,112,237,0,32.2668407,35.0096545,4
528999,3000,1622,ירושלים,2021-01-27,2021,120,15829.0,1936.0,17,44,1,0,188,165,248,0,31.768319,35.21371,4
